reference_epoch,tai_epoch_raw,ut1_epoch_raw,x,y,z,vx,vy,vz,position_unit,velocity_unit,absolute_orbit,quality,reference_frame_raw,time_scale_raw,source_product,reference_type,reference_quality
2026-06-28T02:41:52Z,TAI=2026-06-28T02:42:29.000000,UT1=2026-06-28T02:41:52.012723,2214565.304201,1144163.248716,-6629070.696759,-4224.568187,-5796.743784,-2412.568411,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:42:02Z,TAI=2026-06-28T02:42:39.000000,UT1=2026-06-28T02:42:02.012723,2172155.016418,1086164.170813,-6652824.689815,-4257.412144,-5802.956264,-2338.186436,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:42:12Z,TAI=2026-06-28T02:42:49.000000,UT1=2026-06-28T02:42:12.012723,2129418.614466,1028106.434354,-6675833.563107,-4289.790266,-5808.475517,-2263.54583,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:42:22Z,TAI=2026-06-28T02:42:59.000000,UT1=2026-06-28T02:42:22.012724,2086360.77944,969996.970981,-6698094.771729,-4321.698011,-5813.301678,-2188.654874,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:42:32Z,TAI=2026-06-28T02:43:09.000000,UT1=2026-06-28T02:42:32.012724,2042986.237594,911842.710545,-6719605.853686,-4353.130886,-5817.434969,-2113.521876,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:42:42Z,TAI=2026-06-28T02:43:19.000000,UT1=2026-06-28T02:42:42.012724,1999299.759839,853650.580304,-6740364.430171,-4384.084452,-5820.875689,-2038.155169,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:42:52Z,TAI=2026-06-28T02:43:29.000000,UT1=2026-06-28T02:42:52.012724,1955306.16125,795427.504146,-6760368.205842,-4414.554322,-5823.624218,-1962.56311,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:43:02Z,TAI=2026-06-28T02:43:39.000000,UT1=2026-06-28T02:43:02.012724,1911010.30052,737180.40176,-6779614.969054,-4444.536161,-5825.681018,-1886.754081,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:43:12Z,TAI=2026-06-28T02:43:49.000000,UT1=2026-06-28T02:43:12.012724,1866417.079413,678916.187802,-6798102.592123,-4474.025689,-5827.046632,-1810.736488,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:43:22Z,TAI=2026-06-28T02:43:59.000000,UT1=2026-06-28T02:43:22.012724,1821531.442213,620641.771082,-6815829.031542,-4503.01868,-5827.721685,-1734.518758,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:43:32Z,TAI=2026-06-28T02:44:09.000000,UT1=2026-06-28T02:43:32.012724,1776358.375176,562364.053755,-6832792.328184,-4531.510966,-5827.706882,-1658.109338,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:43:42Z,TAI=2026-06-28T02:44:19.000000,UT1=2026-06-28T02:43:42.012724,1730902.905961,504089.930503,-6848990.607476,-4559.498435,-5827.003009,-1581.516697,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:43:52Z,TAI=2026-06-28T02:44:29.000000,UT1=2026-06-28T02:43:52.012724,1685170.103066,445826.287736,-6864422.079601,-4586.97703,-5825.610934,-1504.74932,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:44:02Z,TAI=2026-06-28T02:44:39.000000,UT1=2026-06-28T02:44:02.012725,1639165.075266,387580.002794,-6879085.039678,-4613.942754,-5823.531606,-1427.815708,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:44:12Z,TAI=2026-06-28T02:44:49.000000,UT1=2026-06-28T02:44:12.012725,1592892.971031,329357.943148,-6892977.867927,-4640.391667,-5820.766051,-1350.724378,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:44:22Z,TAI=2026-06-28T02:44:59.000000,UT1=2026-06-28T02:44:22.012725,1546358.977942,271166.96559,-6906099.02982,-4666.319886,-5817.31538,-1273.483861,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:44:32Z,TAI=2026-06-28T02:45:09.000000,UT1=2026-06-28T02:44:32.012725,1499568.322102,213013.915424,-6918447.076219,-4691.723588,-5813.180779,-1196.102703,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:44:42Z,TAI=2026-06-28T02:45:19.000000,UT1=2026-06-28T02:44:42.012725,1452526.267545,154905.625668,-6930020.643508,-4716.599006,-5808.363513,-1118.589462,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:44:52Z,TAI=2026-06-28T02:45:29.000000,UT1=2026-06-28T02:44:52.012725,1405238.115699,96848.916332,-6940818.453685,-4740.942432,-5802.864929,-1040.952706,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:45:02Z,TAI=2026-06-28T02:45:39.000000,UT1=2026-06-28T02:45:02.012725,1357709.204742,38850.593528,-6950839.314491,-4764.750221,-5796.68645,-963.201016,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:45:12Z,TAI=2026-06-28T02:45:49.000000,UT1=2026-06-28T02:45:12.012725,1309944.909048,-19082.551236,-6960082.119519,-4788.018782,-5789.829576,-885.342984,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:45:22Z,TAI=2026-06-28T02:45:59.000000,UT1=2026-06-28T02:45:22.012725,1261950.638586,-76943.741842,-6968545.848326,-4810.744589,-5782.295887,-807.387208,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:45:32Z,TAI=2026-06-28T02:46:09.000000,UT1=2026-06-28T02:45:32.012726,1213731.838314,-134726.218338,-6976229.566517,-4832.924172,-5774.087037,-729.3423,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:45:42Z,TAI=2026-06-28T02:46:19.000000,UT1=2026-06-28T02:45:42.012726,1165293.987557,-192423.237714,-6983132.425841,-4854.554126,-5765.204758,-651.216875,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:45:52Z,TAI=2026-06-28T02:46:29.000000,UT1=2026-06-28T02:45:52.012726,1116642.599397,-250028.074662,-6989253.66426,-4875.631103,-5755.65086,-573.019558,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:46:02Z,TAI=2026-06-28T02:46:39.000000,UT1=2026-06-28T02:46:02.012726,1067783.220068,-307534.02234,-6994592.606015,-4896.15182,-5745.427225,-494.75898,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:46:12Z,TAI=2026-06-28T02:46:49.000000,UT1=2026-06-28T02:46:12.012726,1018721.428338,-364934.393122,-6999148.661683,-4916.113053,-5734.535815,-416.443779,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:46:22Z,TAI=2026-06-28T02:46:59.000000,UT1=2026-06-28T02:46:22.012726,969462.834886,-422222.519365,-7002921.328233,-4935.511643,-5722.978665,-338.082597,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:46:32Z,TAI=2026-06-28T02:47:09.000000,UT1=2026-06-28T02:46:32.012726,920013.081689,-479391.754159,-7005910.189092,-4954.344491,-5710.757885,-259.68408,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:46:42Z,TAI=2026-06-28T02:47:19.000000,UT1=2026-06-28T02:46:42.012726,870377.841387,-536435.472084,-7008114.91417,-4972.608564,-5697.875663,-181.256878,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:46:52Z,TAI=2026-06-28T02:47:29.000000,UT1=2026-06-28T02:46:52.012726,820562.816642,-593347.069957,-7009535.259889,-4990.30089,-5684.334257,-102.809646,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:47:02Z,TAI=2026-06-28T02:47:39.000000,UT1=2026-06-28T02:47:02.012726,770573.739494,-650119.967575,-7010171.069205,-5007.418564,-5670.136004,-24.351036,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:47:12Z,TAI=2026-06-28T02:47:49.000000,UT1=2026-06-28T02:47:12.012727,720416.370722,-706747.608459,-7010022.271617,-5023.958742,-5655.283313,54.110295,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:47:22Z,TAI=2026-06-28T02:47:59.000000,UT1=2026-06-28T02:47:22.012727,670096.499209,-763223.460567,-7009088.88317,-5039.91865,-5639.778665,132.565692,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:47:32Z,TAI=2026-06-28T02:48:09.000000,UT1=2026-06-28T02:47:32.012727,619619.941281,-819541.017038,-7007371.006451,-5055.295575,-5623.624616,211.0065,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:47:42Z,TAI=2026-06-28T02:48:19.000000,UT1=2026-06-28T02:47:42.012727,568992.540056,-875693.796925,-7004868.830595,-5070.086873,-5606.823793,289.424069,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:47:52Z,TAI=2026-06-28T02:48:29.000000,UT1=2026-06-28T02:47:52.012727,518220.16479,-931675.345922,-7001582.631271,-5084.289962,-5589.378898,367.809747,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:48:02Z,TAI=2026-06-28T02:48:39.000000,UT1=2026-06-28T02:48:02.012727,467308.710206,-987479.237084,-6997512.770638,-5097.902329,-5571.292701,446.154889,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:48:12Z,TAI=2026-06-28T02:48:49.000000,UT1=2026-06-28T02:48:12.012727,416264.095814,-1043099.071553,-6992659.697298,-5110.921527,-5552.568044,524.450852,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:48:22Z,TAI=2026-06-28T02:48:59.000000,UT1=2026-06-28T02:48:22.012727,365092.265257,-1098528.479259,-6987023.94626,-5123.345174,-5533.20784,602.688997,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:48:32Z,TAI=2026-06-28T02:49:09.000000,UT1=2026-06-28T02:48:32.012727,313799.185651,-1153761.119616,-6980606.138885,-5135.170956,-5513.215074,680.860689,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:48:42Z,TAI=2026-06-28T02:49:19.000000,UT1=2026-06-28T02:48:42.012727,262390.846916,-1208790.682211,-6973406.982832,-5146.396628,-5492.5928,758.957299,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:48:52Z,TAI=2026-06-28T02:49:29.000000,UT1=2026-06-28T02:48:52.012728,210873.261096,-1263610.887523,-6965427.272016,-5157.020011,-5471.344141,836.970204,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:49:02Z,TAI=2026-06-28T02:49:39.000000,UT1=2026-06-28T02:49:02.012728,159252.46168,-1318215.487623,-6956667.886579,-5167.038998,-5449.472293,914.890786,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:49:12Z,TAI=2026-06-28T02:49:49.000000,UT1=2026-06-28T02:49:12.012728,107534.502901,-1372598.266877,-6947129.792801,-5176.451549,-5426.980522,992.710436,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:49:22Z,TAI=2026-06-28T02:49:59.000000,UT1=2026-06-28T02:49:22.012728,55725.459023,-1426753.042658,-6936814.043013,-5185.255696,-5403.872161,1070.420554,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:49:32Z,TAI=2026-06-28T02:50:09.000000,UT1=2026-06-28T02:49:32.012728,3831.423628,-1480673.666043,-6925721.775504,-5193.449542,-5380.150615,1148.012548,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:49:42Z,TAI=2026-06-28T02:50:19.000000,UT1=2026-06-28T02:49:42.012728,-48141.491082,-1534354.022503,-6913854.214411,-5201.03126,-5355.819359,1225.477841,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:49:52Z,TAI=2026-06-28T02:50:29.000000,UT1=2026-06-28T02:49:52.012728,-100187.154988,-1587788.032572,-6901212.669592,-5207.999095,-5330.881934,1302.807864,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:50:02Z,TAI=2026-06-28T02:50:39.000000,UT1=2026-06-28T02:50:02.012728,-152299.420777,-1640969.652548,-6887798.536502,-5214.351363,-5305.34195,1379.994067,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:50:12Z,TAI=2026-06-28T02:50:49.000000,UT1=2026-06-28T02:50:12.012728,-204472.124645,-1693892.875172,-6873613.296069,-5220.08645,-5279.203087,1457.02791,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:50:22Z,TAI=2026-06-28T02:50:59.000000,UT1=2026-06-28T02:50:22.012728,-256699.087021,-1746551.730308,-6858658.514537,-5225.202816,-5252.469087,1533.90087,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:50:32Z,TAI=2026-06-28T02:51:09.000000,UT1=2026-06-28T02:50:32.012729,-308974.113283,-1798940.285609,-6842935.843307,-5229.698991,-5225.143762,1610.604441,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:50:42Z,TAI=2026-06-28T02:51:19.000000,UT1=2026-06-28T02:50:42.012729,-361290.994484,-1851052.647178,-6826447.018738,-5233.573578,-5197.230991,1687.130132,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:50:52Z,TAI=2026-06-28T02:51:29.000000,UT1=2026-06-28T02:50:52.012729,-413643.508068,-1902882.960225,-6809193.861994,-5236.825249,-5168.734715,1763.46947,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:51:02Z,TAI=2026-06-28T02:51:39.000000,UT1=2026-06-28T02:51:02.012729,-466025.418576,-1954425.409703,-6791178.278865,-5239.452754,-5139.658943,1839.614001,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:51:12Z,TAI=2026-06-28T02:51:49.000000,UT1=2026-06-28T02:51:12.012729,-518430.47837,-2005674.220954,-6772402.259583,-5241.454912,-5110.00775,1915.555292,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:51:22Z,TAI=2026-06-28T02:51:59.000000,UT1=2026-06-28T02:51:22.012729,-570852.428375,-2056623.660371,-6752867.878621,-5242.830617,-5079.785273,1991.284929,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:51:32Z,TAI=2026-06-28T02:52:09.000000,UT1=2026-06-28T02:51:32.012729,-623284.998824,-2107268.036059,-6732577.294514,-5243.578836,-5048.995713,2066.794519,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:51:42Z,TAI=2026-06-28T02:52:19.000000,UT1=2026-06-28T02:51:42.012729,-675721.909982,-2157601.698454,-6711532.74961,-5243.698609,-5017.643335,2142.075696,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:51:52Z,TAI=2026-06-28T02:52:29.000000,UT1=2026-06-28T02:51:52.012729,-728156.872907,-2207619.040955,-6689736.569818,-5243.189051,-4985.732464,2217.120112,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:52:02Z,TAI=2026-06-28T02:52:39.000000,UT1=2026-06-28T02:52:02.012730,-780583.590173,-2257314.500542,-6667191.164364,-5242.049349,-4953.267488,2291.919448,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:52:12Z,TAI=2026-06-28T02:52:49.000000,UT1=2026-06-28T02:52:12.012730,-832995.756604,-2306682.558374,-6643899.025549,-5240.278765,-4920.252856,2366.465407,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:52:22Z,TAI=2026-06-28T02:52:59.000000,UT1=2026-06-28T02:52:22.012730,-885387.059996,-2355717.740368,-6619862.728499,-5237.876634,-4886.693075,2440.74972,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
2026-06-28T02:52:32Z,TAI=2026-06-28T02:53:09.000000,UT1=2026-06-28T02:52:32.012730,-937751.181863,-2404414.617818,-6595084.930901,-5234.842367,-4852.592713,2514.764142,m,m/s,+65163,NOMINAL,EARTH_FIXED,UTC,S1A_OPER_AUX_POEORB_OPOD_20260718T070712_V20260627T225942_20260629T005942.EOF,independent_precise_reference_orbit,Sentinel-1A AUX_POEORB NOMINAL
