NORAD_CAT_ID,OBJECT_NAME,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,TLE_LINE1,TLE_LINE2
65409,STARLINK-35022,2026-03-09T17:55:17.144544,15.31027796,0.00008084,53.1589,232.0428,37.8679,322.2379,1 65409U 25192F   26068.74672621  .00033635  00000-0  11138-2 0  9996,2 65409  53.1589 232.0428 0000808  37.8679 322.2379 15.31027796 29396
65409,STARLINK-35022,2026-03-10T11:09:18.510048,15.31049426,0.00009720,53.1595,228.7000,81.3953,278.7158,1 65409U 25192F   26069.46479757  .00033585  00000-0  11114-2 0  9999,2 65409  53.1595 228.7000 0000972  81.3953 278.7158 15.31049426 29509
65409,STARLINK-35022,2026-03-10T20:33:19.547136,15.31025043,0.00008770,53.1603,226.8775,46.3621,313.7452,1 65409U 25192F   26069.85647624  .00032493  00000-0  10766-2 0  9991,2 65409  53.1603 226.8775 0000877  46.3621 313.7452 15.31025043 29566
65409,STARLINK-35022,2026-03-10T20:33:19.547136,15.31025043,0.00008774,53.1603,226.8775,46.3621,313.7453,1 65409U 25192F   26069.85647624  .00032493  00000-0  10766-2 0  9991,2 65409  53.1603 226.8775 0000877  46.3621 313.7453 15.31025043 29567
65409,STARLINK-35022,2026-03-11T10:39:20.282400,15.31066784,0.00011450,53.1592,224.1406,99.1344,260.9787,1 65409U 25192F   26070.44398475  .00046343  00000-0  15256-2 0  9993,2 65409  53.1592 224.1406 0001145  99.1344 260.9787 15.31066784 29653
65409,STARLINK-35022,2026-03-11T20:03:20.806272,15.31048020,0.00006810,53.1593,222.3243,76.9713,283.1364,1 65409U 25192F   26070.83565748  .00034702  00000-0  11478-2 0  9993,2 65409  53.1593 222.3243 0000681  76.9713 283.1364 15.31048020 29718
65409,STARLINK-35022,2026-03-11T20:03:20.806272,15.31048021,0.00006807,53.1593,222.3243,76.9713,283.1364,1 65409U 25192F   26070.83565748  .00034702  00000-0  11478-2 0  9993,2 65409  53.1593 222.3243 0000681  76.9713 283.1364 15.31048021 29719
65409,STARLINK-35022,2026-03-12T13:17:23.170560,15.30980194,0.00023872,53.1592,218.9837,349.4843,10.6108,1 65409U 25192F   26071.55374040 -.00010715  00000-0 -34165-3 0  9995,2 65409  53.1592 218.9837 0002387 349.4843  10.6108 15.30980194 29821
65409,STARLINK-35022,2026-03-12T14:51:23.225184,15.30981168,0.00008880,53.1593,218.6821,49.1911,310.9167,1 65409U 25192F   26071.61901881 -.00008584  00000-0 -27126-3 0  9991,2 65409  53.1593 218.6821 0000888  49.1911 310.9167 15.30981168 29830
65409,STARLINK-35022,2026-03-12T19:33:24.585696,15.30972592,0.00008190,53.1593,217.7718,43.0931,317.0134,1 65409U 25192F   26071.81486789  .00029416  00000-0  97777-3 0  9992,2 65409  53.1593 217.7718 0000819  43.0931 317.0134 15.30972592 29860
65409,STARLINK-35022,2026-03-12T19:33:24.586560,15.30972592,0.00008187,53.1593,217.7718,43.0931,317.0134,1 65409U 25192F   26071.81486790  .00029416  00000-0  97777-3 0  9994,2 65409  53.1593 217.7718 0000819  43.0931 317.0134 15.30972592 29860
65409,STARLINK-35022,2026-03-13T09:39:26.291232,15.31034976,0.00011334,53.1595,215.0401,30.4006,329.7061,1 65409U 25192F   26072.40238763  .00047852  00000-0  15761-2 0  9991,2 65409  53.1595 215.0401 0001133  30.4006 329.7061 15.31034976 29950
65409,STARLINK-35022,2026-03-14T13:51:26.386272,15.31116742,0.00015363,53.1597,209.5744,8.8489,351.2539,1 65409U 25192F   26073.57738873  .00053484  00000-0  17545-2 0  9997,2 65409  53.1597 209.5744 0001536   8.8489 351.2539 15.31116742 30135
65409,STARLINK-35022,2026-03-14T18:33:26.300448,15.31074383,0.00012015,53.1600,208.6648,34.7575,325.3504,1 65409U 25192F   26073.77322107  .00065699  00000-0  21518-2 0  9994,2 65409  53.1600 208.6648 0001202  34.7575 325.3504 15.31074383 30168
65409,STARLINK-35022,2026-03-15T02:23:26.825856,15.31050764,0.00012530,53.1600,207.1451,72.7690,287.3448,1 65409U 25192F   26074.09961604  .00064204  00000-0  21050-2 0  9993,2 65409  53.1600 207.1451 0001253  72.7690 287.3448 15.31050764 30217
65409,STARLINK-35022,2026-03-15T14:55:27.697440,15.31054201,0.00025168,53.1598,204.7125,96.1658,263.9630,1 65409U 25192F   26074.62184835  .00021781  00000-0  72596-3 0  9990,2 65409  53.1598 204.7125 0002517  96.1658 263.9630 15.31054201 30293
65409,STARLINK-35022,2026-03-15T19:37:28.001280,15.31041037,0.00009197,53.1607,203.8042,72.8172,287.2930,1 65409U 25192F   26074.81768520  .00023766  00000-0  79118-3 0  9992,2 65409  53.1607 203.8042 0000920  72.8172 287.2930 15.31041037 30329
65409,STARLINK-35022,2026-03-16T17:33:29.101248,15.31063713,0.00007110,53.1606,199.5519,119.3913,240.7159,1 65409U 25192F   26075.73158682  .00034198  00000-0  11309-2 0  9994,2 65409  53.1606 199.5519 0000711 119.3913 240.7159 15.31063713 30463
65409,STARLINK-35022,2026-03-17T01:23:29.943744,15.31037578,0.00015940,53.1603,198.0343,84.2008,275.9175,1 65409U 25192F   26076.05798546  .00027741  00000-0  92113-3 0  9998,2 65409  53.1603 198.0343 0001594  84.2008 275.9175 15.31037578 30518
65409,STARLINK-35022,2026-03-17T01:23:29.944608,15.31037578,0.00015937,53.1603,198.0343,84.2008,275.9175,1 65409U 25192F   26076.05798547  .00027741  00000-0  92113-3 0  9999,2 65409  53.1603 198.0343 0001594  84.2008 275.9175 15.31037578 30518
65409,STARLINK-35022,2026-03-18T16:33:32.513760,15.31057460,0.00011710,53.1606,190.4444,87.3069,272.8067,1 65409U 25192F   26077.68995965  .00019138  00000-0  63948-3 0  9997,2 65409  53.1606 190.4444 0001171  87.3069 272.8067 15.31057460 30766
65409,STARLINK-35022,2026-03-18T16:33:32.514624,15.31057460,0.00011715,53.1606,190.4444,87.3069,272.8067,1 65409U 25192F   26077.68995966  .00019138  00000-0  63948-3 0  9998,2 65409  53.1606 190.4444 0001171  87.3069 272.8067 15.31057460 30766
65409,STARLINK-35022,2026-03-19T00:23:33.366624,15.31036574,0.00020568,53.1566,188.9275,80.4696,279.6537,1 65409U 25192F   26078.01635841  .00022245  00000-0  74153-3 0  9992,2 65409  53.1566 188.9275 0002057  80.4696 279.6537 15.31036574 30815
65409,STARLINK-35022,2026-03-19T16:03:34.200576,15.31045327,0.00013790,53.1602,185.8913,82.7768,277.3390,1 65409U 25192F   26078.66914584  .00028632  00000-0  94997-3 0  9991,2 65409  53.1602 185.8913 0001379  82.7768 277.3390 15.31045327 30911
65409,STARLINK-35022,2026-03-19T16:03:34.200576,15.31045327,0.00013789,53.1602,185.8913,82.7768,277.3390,1 65409U 25192F   26078.66914584  .00028632  00000-0  94997-3 0  9991,2 65409  53.1602 185.8913 0001379  82.7768 277.3390 15.31045327 30911
65410,STARLINK-35024,2026-03-01T00:29:24.350208,15.39611748,0.00014060,53.1579,272.8531,84.6000,275.5166,1 65410U 25192G   26060.02042072  .00023387  00000-0  59301-3 0  9990,2 65410  53.1579 272.8531 0001406  84.6000 275.5166 15.39611748 28057
65410,STARLINK-35024,2026-03-01T00:29:24.350208,15.39611749,0.00014064,53.1579,272.8531,84.6000,275.5166,1 65410U 25192G   26060.02042072  .00023387  00000-0  59301-3 0  9990,2 65410  53.1579 272.8531 0001406  84.6000 275.5166 15.39611749 28058
65410,STARLINK-35024,2026-03-01T20:44:36.803904,15.39625757,0.00014960,53.1572,268.8768,94.4673,265.6502,1 65410U 25192G   26060.86431486  .00070965  00000-0  17673-2 0  9992,2 65410  53.1572 268.8768 0001496  94.4673 265.6502 15.39625757 28184
65410,STARLINK-35024,2026-03-01T20:44:36.803904,15.39625757,0.00014960,53.1572,268.8768,94.4673,265.6502,1 65410U 25192G   26060.86431486  .00070965  00000-0  17673-2 0  9992,2 65410  53.1572 268.8768 0001496  94.4673 265.6502 15.39625757 28184
65410,STARLINK-35024,2026-03-01T23:51:34.075296,15.39628758,0.00011560,53.1574,268.2657,92.7592,267.3545,1 65410U 25192G   26060.99414439  .00051012  00000-0  12764-2 0  9993,2 65410  53.1574 268.2657 0001156  92.7592 267.3545 15.39628758 28204
65410,STARLINK-35024,2026-03-01T23:51:34.075296,15.39628758,0.00011558,53.1574,268.2657,92.7592,267.3545,1 65410U 25192G   26060.99414439  .00051012  00000-0  12764-2 0  9993,2 65410  53.1574 268.2657 0001156  92.7592 267.3545 15.39628758 28204
65410,STARLINK-35024,2026-03-02T18:33:17.347680,15.39615101,0.00010530,53.1575,264.5935,63.0559,297.0553,1 65410U 25192G   26061.77311745  .00009732  00000-0  25301-3 0  9990,2 65410  53.1575 264.5935 0001053  63.0559 297.0553 15.39615101 28323
65410,STARLINK-35024,2026-03-02T20:06:45.917280,15.39621787,0.00010300,53.1577,264.2893,95.0847,265.0276,1 65410U 25192G   26061.83803145  .00019559  00000-0  49767-3 0  9997,2 65410  53.1577 264.2893 0001030  95.0847 265.0276 15.39621787 28330
65410,STARLINK-35024,2026-03-02T20:06:45.918144,15.39621787,0.00010304,53.1577,264.2893,95.0847,265.0276,1 65410U 25192G   26061.83803146  .00019559  00000-0  49767-3 0  9998,2 65410  53.1577 264.2893 0001030  95.0847 265.0276 15.39621787 28330
65410,STARLINK-35024,2026-03-03T19:28:57.369504,15.39201866,0.00058816,53.1585,259.7000,14.6830,345.4344,1 65410U 25192G   26062.81177511 -.00136993  00000-0 -35221-2 0  9990,2 65410  53.1585 259.7000 0005882  14.6830 345.4344 15.39201866 28483
65410,STARLINK-35024,2026-03-04T04:00:03.000096,15.37790287,0.00014530,53.1588,258.0314,70.7585,96.1016,1 65410U 25192G   26063.16670139 -.01623452  00000-0 -48142-1 0  9990,2 65410  53.1588 258.0314 0001453  70.7585  96.1016 15.37790287  5889
65410,STARLINK-35024,2026-03-04T12:00:00.998784,15.36605271,0.00014210,53.1590,256.4651,89.2250,123.1675,1 65410U 25192G   26063.50001156 -.01637654  00000-0 -49656-1 0  9995,2 65410  53.1590 256.4651 0001421  89.2250 123.1675 15.36605271  5864
65410,STARLINK-35024,2026-03-04T14:00:01.999872,15.36305135,0.00012677,53.1594,256.0753,99.3590,214.2894,1 65410U 25192G   26063.58335648 -.01561928  00000-0 -48405-1 0  9990,2 65410  53.1594 256.0753 0001268  99.3590 214.2894 15.36305135  5877
65410,STARLINK-35024,2026-03-04T20:00:03.000384,15.35432927,0.00013050,53.1594,254.9047,83.3034,173.4709,1 65410U 25192G   26063.83336806 -.01679191  00000-0 -53018-1 0  9993,2 65410  53.1594 254.9047 0001305  83.3034 173.4709 15.35432927  5913
65410,STARLINK-35024,2026-03-05T04:00:01.999584,15.34248996,0.00011920,53.1590,253.3448,86.0538,213.4791,1 65410U 25192G   26064.16668981 -.01623966  00000-0 -53086-1 0  9996,2 65410  53.1590 253.3448 0001192  86.0538 213.4791 15.34248996  5871
65410,STARLINK-35024,2026-03-05T06:00:02.999808,15.33939706,0.00007732,53.1596,252.9555,95.8402,304.2488,1 65410U 25192G   26064.25003472 -.01603990  00000-0 -52896-1 0  9997,2 65410  53.1596 252.9555 0000773  95.8402 304.2488 15.33939706  5892
65410,STARLINK-35024,2026-03-05T14:00:01.999872,15.32788085,0.00011689,53.1596,251.3988,71.5070,9.5639,1 65410U 25192G   26064.58335648 -.01676963  00000-0 -57613-1 0  9998,2 65410  53.1596 251.3988 0001169  71.5070   9.5639 15.32788085  5846
65410,STARLINK-35024,2026-03-05T18:00:00.998784,15.32107875,0.00016250,53.1592,250.6237,81.0962,199.9407,1 65410U 25192G   26064.75001156 -.01444481  00000-0 -50769-1 0  9994,2 65410  53.1592 250.6237 0001625  81.0962 199.9407 15.32107875  5865
65410,STARLINK-35024,2026-03-05T20:00:00.999360,15.31547545,0.00014430,53.1593,250.2350,74.3173,306.6659,1 65410U 25192G   26064.83334490 -.00794036  00000-0 -27722-1 0  9999,2 65410  53.1593 250.2350 0001443  74.3173 306.6659 15.31547545  5884
65410,STARLINK-35024,2026-03-05T22:00:01.999584,15.30983849,0.00011042,53.1594,249.8476,62.7386,58.1435,1 65410U 25192G   26064.91668981  .00061260  00000-0  20140-2 0  9995,2 65410  53.1594 249.8476 0001104  62.7386  58.1435 15.30983849  5891
65410,STARLINK-35024,2026-03-06T06:00:02.000160,15.31030299,0.00011517,53.1593,248.2953,66.3768,92.7545,1 65410U 25192G   26065.25002315 -.00004706  00000-0 -14302-3 0  9994,2 65410  53.1593 248.2953 0001152  66.3768  92.7545 15.31030299  5844
65410,STARLINK-35024,2026-03-06T14:00:01.000224,15.31039480,0.00012897,53.1594,246.7452,71.6425,125.6791,1 65410U 25192G   26065.58334491 -.00007002  00000-0 -21863-3 0  9995,2 65410  53.1594 246.7452 0001290  71.6425 125.6791 15.31039480  5899
65410,STARLINK-35024,2026-03-06T18:00:00.998784,15.31025154,0.00012950,53.1591,245.9712,67.1690,329.2845,1 65410U 25192G   26065.75001156  .00002636  00000-0  98634-4 0  9990,2 65410  53.1591 245.9712 0001295  67.1690 329.2845 15.31025154  5924
65410,STARLINK-35024,2026-03-06T20:00:00.999360,15.31007709,0.00012830,53.1592,245.5841,61.6710,74.3571,1 65410U 25192G   26065.83334490  .00036298  00000-0  12013-2 0  9995,2 65410  53.1592 245.5841 0001283  61.6710  74.3571 15.31007709  5888
65410,STARLINK-35024,2026-03-07T04:00:03.000096,15.31037062,0.00012320,53.1588,244.0324,59.6246,114.7872,1 65410U 25192G   26066.16670139 -.00011321  00000-0 -36108-3 0  9999,2 65410  53.1588 244.0324 0001232  59.6246 114.7872 15.31037062  5886
65410,STARLINK-35024,2026-03-07T06:00:00.999648,15.31006311,0.00010970,53.1590,243.6444,67.2886,206.5783,1 65410U 25192G   26066.25001157  .00034593  00000-0  11458-2 0  9991,2 65410  53.1590 243.6444 0001097  67.2886 206.5783 15.31006311  5896
65410,STARLINK-35024,2026-03-07T12:00:01.999296,15.31008265,0.00011650,53.1590,242.4816,83.0879,129.5451,1 65410U 25192G   26066.50002314  .00041860  00000-0  13825-2 0  9990,2 65410  53.1590 242.4816 0001165  83.0879 129.5451 15.31008265  5874
65410,STARLINK-35024,2026-03-07T14:00:01.000224,15.31024416,0.00011426,53.1590,242.0946,71.5632,240.5681,1 65410U 25192G   26066.58334491  .00006490  00000-0  22534-3 0  9990,2 65410  53.1590 242.0946 0001143  71.5632 240.5681 15.31024416  5896
65410,STARLINK-35024,2026-03-07T22:00:01.999584,15.30982124,0.00012231,53.1587,240.5459,63.8338,286.6455,1 65410U 25192G   26066.91668981  .00071513  00000-0  23460-2 0  9997,2 65410  53.1587 240.5459 0001223  63.8338 286.6455 15.30982124  5898
65410,STARLINK-35024,2026-03-08T00:00:01.999296,15.30994354,0.00013080,53.1583,240.1579,69.1101,20.9303,1 65410U 25192G   26067.00002314  .00047501  00000-0  15667-2 0  9990,2 65410  53.1583 240.1579 0001308  69.1101  20.9303 15.30994354  5905
65410,STARLINK-35024,2026-03-08T04:00:01.999584,15.31016600,0.00011830,53.1583,239.3818,80.5841,208.5753,1 65410U 25192G   26067.16668981 -.00000702  00000-0 -11179-4 0  9995,2 65410  53.1583 239.3818 0001183  80.5841 208.5753 15.31016600  5824
65410,STARLINK-35024,2026-03-08T12:00:01.999296,15.31011604,0.00011780,53.1586,237.8311,93.4743,233.9389,1 65410U 25192G   26067.50002314  .00032034  00000-0  10621-2 0  9995,2 65410  53.1586 237.8311 0001178  93.4743 233.9389 15.31011604  5877
65410,STARLINK-35024,2026-03-08T14:00:01.999872,15.31024659,0.00010695,53.1585,237.4441,90.2823,336.6924,1 65410U 25192G   26067.58335648 -.00002348  00000-0 -65370-4 0  9992,2 65410  53.1585 237.4441 0001070  90.2823 336.6924 15.31024659  5882
65410,STARLINK-35024,2026-03-08T22:00:01.999584,15.31010408,0.00010545,53.1578,235.8951,72.5538,32.6908,1 65410U 25192G   26067.91668981  .00097132  00000-0  31685-2 0  9991,2 65410  53.1578 235.8951 0001055  72.5538  32.6908 15.31010408  5939
65410,STARLINK-35024,2026-03-09T11:38:35.060064,15.31070218,0.00010190,53.1587,233.2490,86.8686,273.2431,1 65410U 25192G   26068.48512801  .00029241  00000-0  96912-3 0  9994,2 65410  53.1587 233.2490 0001019  86.8686 273.2431 15.31070218 29352
65410,STARLINK-35024,2026-03-09T14:46:35.194368,15.31059197,0.00020776,53.1587,232.6450,322.3211,37.7644,1 65410U 25192G   26068.61568512  .00028382  00000-0  94140-3 0  9995,2 65410  53.1587 232.6450 0002078 322.3211  37.7644 15.31059197 29373
65410,STARLINK-35024,2026-03-09T16:20:35.643840,15.31013721,0.00008090,53.1586,232.3417,35.0037,325.1017,1 65410U 25192G   26068.68096810  .00025289  00000-0  84166-3 0  9999,2 65410  53.1586 232.3417 0000809  35.0037 325.1017 15.31013721 29388
65410,STARLINK-35024,2026-03-09T16:20:35.643840,15.31013721,0.00008092,53.1586,232.3417,35.0037,325.1017,1 65410U 25192G   26068.68096810  .00025289  00000-0  84166-3 0  9999,2 65410  53.1586 232.3417 0000809  35.0037 325.1017 15.31013721 29388
65410,STARLINK-35024,2026-03-10T11:08:37.578048,15.31045980,0.00010890,53.1592,228.6973,109.7500,250.3618,1 65410U 25192G   26069.46432382  .00040647  00000-0  13415-2 0  9997,2 65410  53.1592 228.6973 0001089 109.7500 250.3618 15.31045980 29507
65410,STARLINK-35024,2026-03-10T17:24:38.024640,15.31035957,0.00007260,53.1594,227.4814,99.3582,260.7501,1 65410U 25192G   26069.72544010  .00029245  00000-0  97027-3 0  9991,2 65410  53.1594 227.4814 0000726  99.3582 260.7501 15.31035957 29544
65410,STARLINK-35024,2026-03-10T17:24:38.025504,15.31035957,0.00007257,53.1594,227.4814,99.3582,260.7501,1 65410U 25192G   26069.72544011  .00029245  00000-0  97027-3 0  9992,2 65410  53.1594 227.4814 0000726  99.3582 260.7501 15.31035957 29544
65410,STARLINK-35024,2026-03-11T16:54:40.030272,15.30957819,0.00010030,53.1591,222.9280,75.1385,284.9727,1 65410U 25192G   26070.70462998  .00006708  00000-0  23296-3 0  9991,2 65410  53.1591 222.9280 0001003  75.1385 284.9727 15.30957819 29693
65410,STARLINK-35024,2026-03-11T16:54:40.030272,15.30957819,0.00010028,53.1591,222.9280,75.1385,284.9727,1 65410U 25192G   26070.70462998  .00006708  00000-0  23296-3 0  9991,2 65410  53.1591 222.9280 0001003  75.1385 284.9727 15.30957819 29693
65410,STARLINK-35024,2026-03-12T13:16:42.940992,15.31048281,0.00013389,53.1589,218.9807,70.3806,289.7339,1 65410U 25192G   26071.55327478  .00052069  00000-0  17123-2 0  9990,2 65410  53.1589 218.9807 0001339  70.3806 289.7339 15.31048281 29829
65410,STARLINK-35024,2026-03-12T14:50:42.971424,15.31054350,0.00011860,53.1591,218.6762,62.7792,297.3330,1 65410U 25192G   26071.61855291  .00052461  00000-0  17247-2 0  9999,2 65410  53.1591 218.6762 0001186  62.7792 297.3330 15.31054350 29839
65410,STARLINK-35024,2026-03-12T19:32:43.309824,15.31038601,0.00013400,53.1587,217.7687,82.5614,277.5539,1 65410U 25192G   26071.81439016  .00036491  00000-0  12064-2 0  9991,2 65410  53.1587 217.7687 0001340  82.5614 277.5539 15.31038601 29860
65410,STARLINK-35024,2026-03-12T19:32:43.310688,15.31038601,0.00013395,53.1587,217.7687,82.5614,277.5539,1 65410U 25192G   26071.81439017  .00036491  00000-0  12064-2 0  9992,2 65410  53.1587 217.7687 0001340  82.5614 277.5539 15.31038601 29860
65410,STARLINK-35024,2026-03-13T11:12:43.348032,15.31096115,0.00014552,53.1586,214.7304,64.4639,295.6513,1 65410U 25192G   26072.46716838  .00052887  00000-0  17363-2 0  9997,2 65410  53.1586 214.7304 0001455  64.4639 295.6513 15.31096115 29963
65410,STARLINK-35024,2026-03-14T15:24:43.951968,15.31067709,0.00010057,53.1602,209.2661,90.9250,269.1867,1 65410U 25192G   26073.64217537  .00017862  00000-0  59754-3 0  9995,2 65410  53.1602 209.2661 0001006  90.9250 269.1867 15.31067709 30149
65410,STARLINK-35024,2026-03-14T18:32:26.952288,15.32004257,0.00016536,53.1596,208.6580,41.1999,318.9127,1 65410U 25192G   26073.77253417  .00634939  00000-0  18856-1 0  9992,2 65410  53.1596 208.6580 0001654  41.1999 318.9127 15.32004257 30165
65410,STARLINK-35024,2026-03-15T06:00:00.999648,15.30979972,0.00009473,53.1593,206.4383,86.7215,25.4385,1 65410U 25192G   26074.25001157  .00082840  00000-0  27118-2 0  9998,2 65410  53.1593 206.4383 0000947  86.7215  25.4385 15.30979972  5799
65410,STARLINK-35024,2026-03-15T14:54:47.696832,15.30874658,0.00026457,53.1597,204.7110,321.8396,38.2417,1 65410U 25192G   26074.62138538 -.00130238  00000-0 -43690-2 0  9993,2 65410  53.1597 204.7110 0002646 321.8396  38.2417 15.30874658 30299
65410,STARLINK-35024,2026-03-15T19:36:46.480896,15.31058125,0.00003329,53.1598,203.8002,67.4515,292.6522,1 65410U 25192G   26074.81720464  .00060264  00000-0  19772-2 0  9992,2 65410  53.1598 203.8002 0000333  67.4515 292.6522 15.31058125 30328
65410,STARLINK-35024,2026-03-16T01:52:46.907616,15.31049607,0.00005025,53.1600,202.5862,90.6164,269.4895,1 65410U 25192G   26075.07832069  .00036884  00000-0  12189-2 0  9992,2 65410  53.1600 202.5862 0000503  90.6164 269.4895 15.31049607 30363
65410,STARLINK-35024,2026-03-16T17:32:47.782176,15.31059442,0.00005830,53.1604,199.5494,106.3275,253.7790,1 65410U 25192G   26075.73110859  .00034951  00000-0  11555-2 0  9990,2 65410  53.1604 199.5494 0000583 106.3275 253.7790 15.31059442 30468
65410,STARLINK-35024,2026-03-17T01:22:53.999616,15.30705050,0.00008340,53.1602,198.0316,61.9741,298.1344,1 65410U 25192G   26076.05756944 -.00229989  00000-0 -78704-2 0  9995,2 65410  53.1602 198.0316 0000834  61.9741 298.1344 15.30705050 30512
65410,STARLINK-35024,2026-03-17T01:22:54.000480,15.30705050,0.00008343,53.1602,198.0316,61.9741,298.1344,1 65410U 25192G   26076.05756945 -.00229989  00000-0 -78704-2 0  9996,2 65410  53.1602 198.0316 0000834  61.9741 298.1344 15.30705050 30512
65410,STARLINK-35024,2026-03-18T06:00:02.000160,15.30184825,0.00009384,53.1600,192.4935,95.0049,357.7107,1 65410U 25192G   26077.25002315  .00047851  00000-0  16181-2 0  9999,2 65410  53.1600 192.4935 0000938  95.0049 357.7107 15.30184825  5836
65410,STARLINK-35024,2026-03-18T12:00:02.998944,15.30215643,0.00008420,53.1600,191.3339,87.3973,303.3257,1 65410U 25192G   26077.50003471 -.00024165  00000-0 -80603-3 0  9997,2 65410  53.1600 191.3339 0000842  87.3973 303.3257 15.30215643  5876
65410,STARLINK-35024,2026-03-18T14:00:01.000224,15.30203576,0.00009813,53.1598,190.9474,73.9544,55.9632,1 65410U 25192G   26077.58334491 -.00008264  00000-0 -26718-3 0  9993,2 65410  53.1598 190.9474 0000981  73.9544  55.9632 15.30203576  5886
65410,STARLINK-35024,2026-03-18T20:00:01.999008,15.30190491,0.00009000,53.1596,189.7860,73.5263,354.4088,1 65410U 25192G   26077.83335647  .00023583  00000-0  80608-3 0  9992,2 65410  53.1596 189.7860 0000900  73.5263 354.4088 15.30190491  5922
65410,STARLINK-35024,2026-03-18T20:00:01.999872,15.30190491,0.00008996,53.1596,189.7860,73.5263,354.4088,1 65410U 25192G   26077.83335648  .00023583  00000-0  80608-3 0  9993,2 65410  53.1596 189.7860 0000900  73.5263 354.4088 15.30190491  5922
65410,STARLINK-35024,2026-03-19T06:00:02.000160,15.30177312,0.00011454,53.1596,187.8492,90.8502,113.6636,1 65410U 25192G   26078.25002315  .00038628  00000-0  13105-2 0  9995,2 65410  53.1596 187.8492 0001145  90.8502 113.6636 15.30177312  5989
65410,STARLINK-35024,2026-03-19T20:00:01.999008,15.30190770,0.00010690,53.1590,185.1418,75.6336,104.0656,1 65410U 25192G   26078.83335647  .00011155  00000-0  38828-3 0  9992,2 65410  53.1590 185.1418 0001069  75.6336 104.0656 15.30190770  5779
65410,STARLINK-35024,2026-03-19T22:00:00.999936,15.30208706,0.00010568,53.1590,184.7542,80.6011,198.3443,1 65410U 25192G   26078.91667824 -.00028823  00000-0 -96454-3 0  9997,2 65410  53.1590 184.7542 0001057  80.6011 198.3443 15.30208706  5796
65411,STARLINK-34983,2026-03-01T20:24:33.375456,15.39626085,0.00011970,53.1573,268.7879,78.1223,281.9916,1 65411U 25192H   26060.85038629  .00047471  00000-0  11891-2 0  9996,2 65411  53.1573 268.7879 0001197  78.1223 281.9916 15.39626085 28181
65411,STARLINK-34983,2026-03-01T20:24:33.375456,15.39626085,0.00011969,53.1573,268.7879,78.1223,281.9916,1 65411U 25192H   26060.85038629  .00047471  00000-0  11891-2 0  9996,2 65411  53.1573 268.7879 0001197  78.1223 281.9916 15.39626085 28181
65411,STARLINK-34983,2026-03-01T23:31:30.568224,15.39630612,0.00012270,53.1579,268.1769,86.5003,273.6142,1 65411U 25192H   26060.98021491  .00042921  00000-0  10766-2 0  9994,2 65411  53.1579 268.1769 0001227  86.5003 273.6142 15.39630612 28205
65411,STARLINK-34983,2026-03-02T13:32:47.936544,15.39642441,0.00004746,53.1580,265.4201,108.3216,251.7840,1 65411U 25192H   26061.56444371  .00030014  00000-0  75683-3 0  9995,2 65411  53.1580 265.4201 0000475 108.3216 251.7840 15.39642441 28295
65411,STARLINK-34983,2026-03-02T18:13:13.666944,15.39638394,0.00012410,53.1575,264.5021,109.7406,250.3733,1 65411U 25192H   26061.75918596  .00025170  00000-0  63676-3 0  9997,2 65411  53.1575 264.5021 0001241 109.7406 250.3733 15.39638394 28329
65411,STARLINK-34983,2026-03-02T19:46:42.402432,15.39633658,0.00009350,53.1576,264.1987,77.8593,282.2516,1 65411U 25192H   26061.82410188  .00027868  00000-0  70382-3 0  9997,2 65411  53.1576 264.1987 0000935  77.8593 282.2516 15.39633658 28330
65411,STARLINK-34983,2026-03-02T19:46:42.402432,15.39633658,0.00009347,53.1576,264.1987,77.8593,282.2516,1 65411U 25192H   26061.82410188  .00027868  00000-0  70382-3 0  9997,2 65411  53.1576 264.1987 0000935  77.8593 282.2516 15.39633658 28330
65411,STARLINK-34983,2026-03-03T14:28:33.461184,15.39471651,0.00010420,53.1579,260.5309,268.0172,92.0713,1 65411U 25192H   26062.60316506  .00027371  00000-0  69515-3 0  9998,2 65411  53.1579 260.5309 0001042 268.0172  92.0713 15.39471651 28450
65411,STARLINK-34983,2026-03-03T14:28:33.461184,15.39471651,0.00010423,53.1579,260.5309,268.0172,92.0713,1 65411U 25192H   26062.60316506  .00027371  00000-0  69515-3 0  9998,2 65411  53.1579 260.5309 0001042 268.0172  92.0713 15.39471651 28450
65411,STARLINK-34983,2026-03-03T22:16:26.433408,15.37880410,0.00012351,53.1590,259.0035,48.0993,312.0116,1 65411U 25192H   26062.92808372 -.00284402  00000-0 -78010-2 0  9991,2 65411  53.1590 259.0035 0001235  48.0993 312.0116 15.37880410 28506
65411,STARLINK-34983,2026-03-04T04:00:03.000096,15.36697351,0.00012600,53.1587,257.8822,83.9876,157.3854,1 65411U 25192H   26063.16670139 -.01711542  00000-0 -51973-1 0  9995,2 65411  53.1587 257.8822 0001260  83.9876 157.3854 15.36697351  5815
65411,STARLINK-34983,2026-03-04T12:00:00.998784,15.35491483,0.00010540,53.1591,256.3188,101.1366,184.4357,1 65411U 25192H   26063.50001156 -.01646252  00000-0 -51781-1 0  9992,2 65411  53.1591 256.3188 0001054 101.1366 184.4357 15.35491483  5868
