analysis_split,freshness_bin,geometry_dimension,geometry_level,metric,n,median,p90
EXPLORATORY_APRIL_MAY,6-9 h,satellite_norad_id,65421,score_orbit_hz,12,8.880482479561543,62.10115578011854
EXPLORATORY_APRIL_MAY,6-9 h,satellite_norad_id,65421,abs_delta_k_orbit_hz_per_s,12,1.485751338234533,5.992787886003795
EXPLORATORY_APRIL_MAY,6-9 h,satellite_norad_id,65686,raw_rms_hz,12,328.7801445309542,1286.603767340255
EXPLORATORY_APRIL_MAY,6-9 h,satellite_norad_id,65686,score_orbit_hz,12,14.312901128545873,95.75657945895767
EXPLORATORY_APRIL_MAY,6-9 h,satellite_norad_id,65686,abs_delta_k_orbit_hz_per_s,12,2.840664870999972,7.773341149512205
EXPLORATORY_APRIL_MAY,6-9 h,satellite_norad_id,65693,raw_rms_hz,12,292.07127219599136,711.463333780801
EXPLORATORY_APRIL_MAY,6-9 h,satellite_norad_id,65693,score_orbit_hz,12,6.645235105844474,38.55066977423453
EXPLORATORY_APRIL_MAY,6-9 h,satellite_norad_id,65693,abs_delta_k_orbit_hz_per_s,12,1.4712996534290048,8.84294197908601
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,44714,raw_rms_hz,12,450.51410699806803,549.7044776504769
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,44714,score_orbit_hz,12,4.3591013434545065,18.91161094623018
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,44714,abs_delta_k_orbit_hz_per_s,12,1.067367828818997,7.673631451232047
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,45230,raw_rms_hz,12,138.12254902027112,209.61191047200404
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,45230,score_orbit_hz,12,1.1137467382403696,8.064958278961322
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,45230,abs_delta_k_orbit_hz_per_s,12,0.4093735242507751,2.5958137100276235
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,47383,raw_rms_hz,12,577.0984397552015,2798.229157036865
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,47383,score_orbit_hz,12,21.485155618664756,160.5777468886099
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,47383,abs_delta_k_orbit_hz_per_s,12,4.18651915020189,28.67451041748638
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,47749,raw_rms_hz,12,605.5352238817079,1887.0938384570663
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,47749,score_orbit_hz,12,26.850646006071592,179.05583083779882
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,47749,abs_delta_k_orbit_hz_per_s,12,4.456408476917788,7.4922388733813925
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,47767,raw_rms_hz,12,318.77428464380273,911.0125599840342
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,47767,score_orbit_hz,12,8.796731121816395,66.72332905761778
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,47767,abs_delta_k_orbit_hz_per_s,12,1.5075799035748627,5.582953241762823
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,47844,raw_rms_hz,12,811.207471721189,2364.1252009350055
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,47844,score_orbit_hz,12,19.163111511557908,128.7584188592402
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,47844,abs_delta_k_orbit_hz_per_s,12,3.2137941787130693,22.072731693616827
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,48111,raw_rms_hz,12,193.8296530097584,769.3547085396135
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,48111,score_orbit_hz,12,4.12701317339515,23.645660319006783
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,48111,abs_delta_k_orbit_hz_per_s,12,0.7048814501729619,7.136980076048004
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,48309,raw_rms_hz,12,334.0466436705457,514.428560795605
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,48309,score_orbit_hz,12,2.806492503534567,21.632549501394475
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,48309,abs_delta_k_orbit_hz_per_s,12,1.048269019134457,7.495759126268834
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,48458,raw_rms_hz,12,207.49228928800676,1458.2838722304252
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,48458,score_orbit_hz,12,4.690254405945909,15.896780743072929
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,48458,abs_delta_k_orbit_hz_per_s,12,0.7266936869548155,5.119237605376832
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,48672,raw_rms_hz,12,653.9485070067161,1376.972467245746
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,48672,score_orbit_hz,12,12.39470996680743,48.16738221720256
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,48672,abs_delta_k_orbit_hz_per_s,12,3.513437518740635,11.302670784753076
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,58380,raw_rms_hz,12,1956.6269490093136,4052.941467505323
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,58380,score_orbit_hz,12,26.02509782279918,101.27788732575534
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,58380,abs_delta_k_orbit_hz_per_s,12,2.6422989837206723,39.9124255332463
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,60265,raw_rms_hz,12,559.3567704266661,1743.2971235759437
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,60265,score_orbit_hz,12,9.110621733723002,29.870218283949313
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,60265,abs_delta_k_orbit_hz_per_s,12,1.8676380927571545,10.123625626758198
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65405,raw_rms_hz,12,589.3775783017468,2011.7073023658543
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65405,score_orbit_hz,12,15.92056695004783,148.41775281852188
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65405,abs_delta_k_orbit_hz_per_s,12,2.3806776203597324,9.153203468706046
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65407,raw_rms_hz,12,747.0341673032124,1797.09974379692
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65407,score_orbit_hz,12,18.121824819113385,60.263625478489665
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65407,abs_delta_k_orbit_hz_per_s,12,4.3534193276476465,10.201561905716167
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65409,raw_rms_hz,12,416.6185761153806,773.0280926002214
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65409,score_orbit_hz,12,3.988914558171559,9.434568216576615
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65409,abs_delta_k_orbit_hz_per_s,12,1.2213536043131814,3.2909408621987257
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65410,raw_rms_hz,12,329.2719627831545,784.434242767401
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65410,score_orbit_hz,12,5.599843718851323,6.98601101665492
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65410,abs_delta_k_orbit_hz_per_s,12,0.9895908095482361,3.4505416345318958
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65411,raw_rms_hz,12,370.7987423312203,1648.5100522398059
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65411,score_orbit_hz,12,5.845904256304872,26.261120265043257
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65411,abs_delta_k_orbit_hz_per_s,12,1.2560231586034718,7.846343295875526
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65421,raw_rms_hz,12,656.9638701458665,969.2722440511648
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65421,score_orbit_hz,12,6.868714276172562,26.011015539057304
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65421,abs_delta_k_orbit_hz_per_s,12,3.638806700542578,7.663511701742226
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65686,raw_rms_hz,12,1312.619168586335,3031.207583759019
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65686,score_orbit_hz,12,12.896767206663506,41.829154201766556
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65686,abs_delta_k_orbit_hz_per_s,12,6.620719640208326,14.77447107263623
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65693,raw_rms_hz,12,565.9377151444254,1303.5128584424037
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65693,score_orbit_hz,12,12.481331485959709,44.21967147001508
EXPLORATORY_APRIL_MAY,9-12 h,satellite_norad_id,65693,abs_delta_k_orbit_hz_per_s,12,2.6260063074556768,7.543109468563978
EXPLORATORY_APRIL_MAY,0-6 h,month,2026-04,raw_rms_hz,119,174.4232445943455,675.5888967870502
EXPLORATORY_APRIL_MAY,0-6 h,month,2026-04,score_orbit_hz,119,6.666582922114,53.230551021204704
EXPLORATORY_APRIL_MAY,0-6 h,month,2026-04,abs_delta_k_orbit_hz_per_s,119,1.4327190036057549,3.4758476715249293
EXPLORATORY_APRIL_MAY,0-6 h,month,2026-05,raw_rms_hz,120,165.5582247545242,725.063304714516
EXPLORATORY_APRIL_MAY,0-6 h,month,2026-05,score_orbit_hz,120,6.594609027962969,58.111082842167946
EXPLORATORY_APRIL_MAY,0-6 h,month,2026-05,abs_delta_k_orbit_hz_per_s,120,1.4665391203841485,4.0893960008364045
EXPLORATORY_APRIL_MAY,12-18 h,month,2026-04,raw_rms_hz,121,546.8881722314683,2435.3552684706046
EXPLORATORY_APRIL_MAY,12-18 h,month,2026-04,score_orbit_hz,121,24.341982609807705,181.3843611693337
EXPLORATORY_APRIL_MAY,12-18 h,month,2026-04,abs_delta_k_orbit_hz_per_s,121,3.172975558115025,12.381741224174968
EXPLORATORY_APRIL_MAY,12-18 h,month,2026-05,raw_rms_hz,121,631.2583008179105,2836.7649310129864
EXPLORATORY_APRIL_MAY,12-18 h,month,2026-05,score_orbit_hz,121,19.53300105685909,148.9042311679085
EXPLORATORY_APRIL_MAY,12-18 h,month,2026-05,abs_delta_k_orbit_hz_per_s,121,2.8448975759230817,14.725404752189691
EXPLORATORY_APRIL_MAY,18-24 h,month,2026-04,raw_rms_hz,120,1235.936057440298,5461.79199673718
EXPLORATORY_APRIL_MAY,18-24 h,month,2026-04,score_orbit_hz,120,19.877427135166055,284.6807132144141
EXPLORATORY_APRIL_MAY,18-24 h,month,2026-04,abs_delta_k_orbit_hz_per_s,120,7.071700192859479,27.23712921808286
EXPLORATORY_APRIL_MAY,18-24 h,month,2026-05,raw_rms_hz,119,989.6311077823484,3659.8290491302846
EXPLORATORY_APRIL_MAY,18-24 h,month,2026-05,score_orbit_hz,119,15.432200552356276,91.8359285941671
EXPLORATORY_APRIL_MAY,18-24 h,month,2026-05,abs_delta_k_orbit_hz_per_s,119,4.0960827313548736,19.807321802862496
EXPLORATORY_APRIL_MAY,24-36 h,month,2026-04,raw_rms_hz,78,1564.3093995751904,6335.31498912188
EXPLORATORY_APRIL_MAY,24-36 h,month,2026-04,score_orbit_hz,78,17.033851462889018,330.7994776932819
EXPLORATORY_APRIL_MAY,24-36 h,month,2026-04,abs_delta_k_orbit_hz_per_s,78,4.910231595667252,32.52559536503713
EXPLORATORY_APRIL_MAY,24-36 h,month,2026-05,raw_rms_hz,108,1735.1551052173959,4100.1117239513105
EXPLORATORY_APRIL_MAY,24-36 h,month,2026-05,score_orbit_hz,108,22.392085398456366,154.63738441699928
EXPLORATORY_APRIL_MAY,24-36 h,month,2026-05,abs_delta_k_orbit_hz_per_s,108,5.249140469073499,27.25681297528184
EXPLORATORY_APRIL_MAY,6-9 h,month,2026-04,raw_rms_hz,120,326.7311749535027,1201.3398327310392
EXPLORATORY_APRIL_MAY,6-9 h,month,2026-04,score_orbit_hz,120,10.422759404155439,67.614416468782
EXPLORATORY_APRIL_MAY,6-9 h,month,2026-04,abs_delta_k_orbit_hz_per_s,120,2.1900432520099327,7.4556045042831816
EXPLORATORY_APRIL_MAY,6-9 h,month,2026-05,raw_rms_hz,120,337.7309292894074,1313.610357742214
EXPLORATORY_APRIL_MAY,6-9 h,month,2026-05,score_orbit_hz,120,11.243693881761935,83.18152308667818
EXPLORATORY_APRIL_MAY,6-9 h,month,2026-05,abs_delta_k_orbit_hz_per_s,120,1.6514061264611004,7.082498352145604
EXPLORATORY_APRIL_MAY,9-12 h,month,2026-04,raw_rms_hz,120,636.1514030548824,2452.1448384807723
EXPLORATORY_APRIL_MAY,9-12 h,month,2026-04,score_orbit_hz,120,7.2113295131384625,72.3753211864615
EXPLORATORY_APRIL_MAY,9-12 h,month,2026-04,abs_delta_k_orbit_hz_per_s,120,1.901194667110111,10.238671671414998
EXPLORATORY_APRIL_MAY,9-12 h,month,2026-05,raw_rms_hz,120,440.5389939996245,1476.4461824578673
EXPLORATORY_APRIL_MAY,9-12 h,month,2026-05,score_orbit_hz,120,6.256679680187185,46.93078130019842
EXPLORATORY_APRIL_MAY,9-12 h,month,2026-05,abs_delta_k_orbit_hz_per_s,120,1.4058437354976951,7.8858379494734185
EXPLORATORY_APRIL_MAY,0-6 h,station_id,controlled_example_station,raw_rms_hz,239,172.563870151233,704.4420728893376
EXPLORATORY_APRIL_MAY,0-6 h,station_id,controlled_example_station,score_orbit_hz,239,6.625802153793527,55.114409200658415
EXPLORATORY_APRIL_MAY,0-6 h,station_id,controlled_example_station,abs_delta_k_orbit_hz_per_s,239,1.441994919517191,4.072860716038569
EXPLORATORY_APRIL_MAY,12-18 h,station_id,controlled_example_station,raw_rms_hz,242,605.0413698198527,2711.258279511203
EXPLORATORY_APRIL_MAY,12-18 h,station_id,controlled_example_station,score_orbit_hz,242,20.925314068220743,165.03367292262473
EXPLORATORY_APRIL_MAY,12-18 h,station_id,controlled_example_station,abs_delta_k_orbit_hz_per_s,242,3.0261541524934508,13.891274862395349
EXPLORATORY_APRIL_MAY,18-24 h,station_id,controlled_example_station,raw_rms_hz,239,1126.636941845943,3994.487944622951
EXPLORATORY_APRIL_MAY,18-24 h,station_id,controlled_example_station,score_orbit_hz,239,17.752094150834196,140.33590741461927
EXPLORATORY_APRIL_MAY,18-24 h,station_id,controlled_example_station,abs_delta_k_orbit_hz_per_s,239,5.664486925820079,24.410925761847725
EXPLORATORY_APRIL_MAY,24-36 h,station_id,controlled_example_station,raw_rms_hz,186,1623.124550803388,4995.013789080539
EXPLORATORY_APRIL_MAY,24-36 h,station_id,controlled_example_station,score_orbit_hz,186,21.16452721334695,265.6471051376206
EXPLORATORY_APRIL_MAY,24-36 h,station_id,controlled_example_station,abs_delta_k_orbit_hz_per_s,186,5.149252787801345,28.19397102403365
EXPLORATORY_APRIL_MAY,6-9 h,station_id,controlled_example_station,raw_rms_hz,240,336.5368015047883,1313.6103577422136
EXPLORATORY_APRIL_MAY,6-9 h,station_id,controlled_example_station,score_orbit_hz,240,10.838572004975259,73.63871186080648
EXPLORATORY_APRIL_MAY,6-9 h,station_id,controlled_example_station,abs_delta_k_orbit_hz_per_s,240,2.0203895215821754,7.4556045042831816
EXPLORATORY_APRIL_MAY,9-12 h,station_id,controlled_example_station,raw_rms_hz,240,547.8842598680537,2060.1586731951293
EXPLORATORY_APRIL_MAY,9-12 h,station_id,controlled_example_station,score_orbit_hz,240,7.109823597162125,63.18416368530144
EXPLORATORY_APRIL_MAY,9-12 h,station_id,controlled_example_station,abs_delta_k_orbit_hz_per_s,240,1.5075799035748627,8.715715498548537
CONFIRMATORY_JUNE,0-6 h,elevation_bin,10-20,raw_rms_hz,21,161.12573415691946,830.885859583119
CONFIRMATORY_JUNE,0-6 h,elevation_bin,10-20,score_orbit_hz,21,1.413877375244876,7.594213219791437
CONFIRMATORY_JUNE,0-6 h,elevation_bin,10-20,abs_delta_k_orbit_hz_per_s,21,0.5412645023251136,3.6864690779631024
CONFIRMATORY_JUNE,0-6 h,elevation_bin,20-40,raw_rms_hz,67,146.7929585612757,588.06773667156
CONFIRMATORY_JUNE,0-6 h,elevation_bin,20-40,score_orbit_hz,67,6.196237690910159,28.74670595424662
CONFIRMATORY_JUNE,0-6 h,elevation_bin,20-40,abs_delta_k_orbit_hz_per_s,67,1.908014286692846,8.138571735969116
CONFIRMATORY_JUNE,0-6 h,elevation_bin,40-60,raw_rms_hz,3,1074.807409805991,
CONFIRMATORY_JUNE,0-6 h,elevation_bin,40-60,score_orbit_hz,3,48.88046735497216,
CONFIRMATORY_JUNE,0-6 h,elevation_bin,40-60,abs_delta_k_orbit_hz_per_s,3,0.5755689928608557,
CONFIRMATORY_JUNE,0-6 h,elevation_bin,60-90,raw_rms_hz,21,533.39816932004,2230.4282984192264
CONFIRMATORY_JUNE,0-6 h,elevation_bin,60-90,score_orbit_hz,21,49.80705007045474,184.4087744285335
CONFIRMATORY_JUNE,0-6 h,elevation_bin,60-90,abs_delta_k_orbit_hz_per_s,21,0.8836982773448478,3.1725449098600174
CONFIRMATORY_JUNE,12-18 h,elevation_bin,10-20,raw_rms_hz,16,393.0014390879799,3424.893378709131
CONFIRMATORY_JUNE,12-18 h,elevation_bin,10-20,score_orbit_hz,16,2.738650398430991,11.531088086147712
CONFIRMATORY_JUNE,12-18 h,elevation_bin,10-20,abs_delta_k_orbit_hz_per_s,16,1.1725283664600497,21.27960311167459
CONFIRMATORY_JUNE,12-18 h,elevation_bin,20-40,raw_rms_hz,75,631.5411990812537,1970.683154051646
CONFIRMATORY_JUNE,12-18 h,elevation_bin,20-40,score_orbit_hz,75,36.63833901142578,109.81941868538544
CONFIRMATORY_JUNE,12-18 h,elevation_bin,20-40,abs_delta_k_orbit_hz_per_s,75,10.040014764330872,31.833986436631086
CONFIRMATORY_JUNE,12-18 h,elevation_bin,40-60,raw_rms_hz,4,807.8953818474049,
CONFIRMATORY_JUNE,12-18 h,elevation_bin,40-60,score_orbit_hz,4,52.62048687256771,
CONFIRMATORY_JUNE,12-18 h,elevation_bin,40-60,abs_delta_k_orbit_hz_per_s,4,0.6171761496113699,
CONFIRMATORY_JUNE,12-18 h,elevation_bin,60-90,raw_rms_hz,25,4174.331197476059,9582.87460984245
CONFIRMATORY_JUNE,12-18 h,elevation_bin,60-90,score_orbit_hz,25,331.09442461685575,730.3067656112788
CONFIRMATORY_JUNE,12-18 h,elevation_bin,60-90,abs_delta_k_orbit_hz_per_s,25,2.0350858270775243,7.200488727757179
CONFIRMATORY_JUNE,18-24 h,elevation_bin,10-20,raw_rms_hz,51,640.9632926218701,3843.3955423034704
CONFIRMATORY_JUNE,18-24 h,elevation_bin,10-20,score_orbit_hz,51,4.972620439161401,27.99671047530036
CONFIRMATORY_JUNE,18-24 h,elevation_bin,10-20,abs_delta_k_orbit_hz_per_s,51,1.4005007838143808,15.07803746298594
CONFIRMATORY_JUNE,18-24 h,elevation_bin,20-40,raw_rms_hz,54,1032.9320530997313,2656.6353053541634
CONFIRMATORY_JUNE,18-24 h,elevation_bin,20-40,score_orbit_hz,54,29.270057285325713,124.18984853130803
CONFIRMATORY_JUNE,18-24 h,elevation_bin,20-40,abs_delta_k_orbit_hz_per_s,54,7.2535980250329875,32.24351844154171
CONFIRMATORY_JUNE,18-24 h,elevation_bin,40-60,raw_rms_hz,5,918.3576611098754,
CONFIRMATORY_JUNE,18-24 h,elevation_bin,40-60,score_orbit_hz,5,42.76809335602728,
CONFIRMATORY_JUNE,18-24 h,elevation_bin,40-60,abs_delta_k_orbit_hz_per_s,5,1.1966471641294407,
CONFIRMATORY_JUNE,18-24 h,elevation_bin,60-90,raw_rms_hz,10,2373.0615923257337,8020.091579337152
CONFIRMATORY_JUNE,18-24 h,elevation_bin,60-90,score_orbit_hz,10,224.48348849334053,877.3055960514781
CONFIRMATORY_JUNE,18-24 h,elevation_bin,60-90,abs_delta_k_orbit_hz_per_s,10,1.6886215955854313,12.330302427121412
CONFIRMATORY_JUNE,24-36 h,elevation_bin,10-20,raw_rms_hz,43,2405.564645563373,4416.717268454805
CONFIRMATORY_JUNE,24-36 h,elevation_bin,10-20,score_orbit_hz,43,19.859789766427166,46.71180587754705
CONFIRMATORY_JUNE,24-36 h,elevation_bin,10-20,abs_delta_k_orbit_hz_per_s,43,7.398547718425333,17.58727579008898
CONFIRMATORY_JUNE,24-36 h,elevation_bin,20-40,raw_rms_hz,54,1584.024073840667,4692.206853608131
CONFIRMATORY_JUNE,24-36 h,elevation_bin,20-40,score_orbit_hz,54,69.7209538961246,188.67662402628304
CONFIRMATORY_JUNE,24-36 h,elevation_bin,20-40,abs_delta_k_orbit_hz_per_s,54,19.880304088774093,53.23957943585992
CONFIRMATORY_JUNE,24-36 h,elevation_bin,40-60,raw_rms_hz,7,7648.1181298710735,
CONFIRMATORY_JUNE,24-36 h,elevation_bin,40-60,score_orbit_hz,7,355.0488130248678,
CONFIRMATORY_JUNE,24-36 h,elevation_bin,40-60,abs_delta_k_orbit_hz_per_s,7,5.338569286473512,
CONFIRMATORY_JUNE,24-36 h,elevation_bin,60-90,raw_rms_hz,10,7604.206627944907,11295.480014490851
CONFIRMATORY_JUNE,24-36 h,elevation_bin,60-90,score_orbit_hz,10,605.5226991006607,1025.5022411669427
CONFIRMATORY_JUNE,24-36 h,elevation_bin,60-90,abs_delta_k_orbit_hz_per_s,10,5.952805160631405,13.362309249048824
CONFIRMATORY_JUNE,6-9 h,elevation_bin,10-20,raw_rms_hz,14,244.01795808749597,582.1399429231037
CONFIRMATORY_JUNE,6-9 h,elevation_bin,10-20,score_orbit_hz,14,2.5443529110686782,4.7685826747482905
CONFIRMATORY_JUNE,6-9 h,elevation_bin,10-20,abs_delta_k_orbit_hz_per_s,14,1.854441103438485,6.355887635804436
CONFIRMATORY_JUNE,6-9 h,elevation_bin,20-40,raw_rms_hz,79,249.71336734411884,1394.0694775678135
CONFIRMATORY_JUNE,6-9 h,elevation_bin,20-40,score_orbit_hz,79,10.224386259163683,61.81401339044223
CONFIRMATORY_JUNE,6-9 h,elevation_bin,20-40,abs_delta_k_orbit_hz_per_s,79,2.59889273439243,16.0120806761711
CONFIRMATORY_JUNE,6-9 h,elevation_bin,40-60,raw_rms_hz,8,597.4469426374146,
CONFIRMATORY_JUNE,6-9 h,elevation_bin,40-60,score_orbit_hz,8,30.75293445195382,
CONFIRMATORY_JUNE,6-9 h,elevation_bin,40-60,abs_delta_k_orbit_hz_per_s,8,0.4010825066891758,
CONFIRMATORY_JUNE,6-9 h,elevation_bin,60-90,raw_rms_hz,18,807.4550791838042,5324.003218772066
CONFIRMATORY_JUNE,6-9 h,elevation_bin,60-90,score_orbit_hz,18,72.14639146302325,417.85698134311485
CONFIRMATORY_JUNE,6-9 h,elevation_bin,60-90,abs_delta_k_orbit_hz_per_s,18,0.5285304016565181,3.4253698312889593
CONFIRMATORY_JUNE,9-12 h,elevation_bin,10-20,raw_rms_hz,54,313.7405760159583,1226.1829711489943
CONFIRMATORY_JUNE,9-12 h,elevation_bin,10-20,score_orbit_hz,54,2.5962657689378745,10.591078938847179
CONFIRMATORY_JUNE,9-12 h,elevation_bin,10-20,abs_delta_k_orbit_hz_per_s,54,0.4966343046054209,4.0751547698329125
CONFIRMATORY_JUNE,9-12 h,elevation_bin,20-40,raw_rms_hz,45,577.7658192244293,5770.1830627546815
CONFIRMATORY_JUNE,9-12 h,elevation_bin,20-40,score_orbit_hz,45,25.92190893433401,296.9342982841402
CONFIRMATORY_JUNE,9-12 h,elevation_bin,20-40,abs_delta_k_orbit_hz_per_s,45,8.117257213945559,94.6234057428773
CONFIRMATORY_JUNE,9-12 h,elevation_bin,40-60,raw_rms_hz,7,1429.6046823954646,
CONFIRMATORY_JUNE,9-12 h,elevation_bin,40-60,score_orbit_hz,7,76.14301845430236,
CONFIRMATORY_JUNE,9-12 h,elevation_bin,40-60,abs_delta_k_orbit_hz_per_s,7,1.1510854396285488,
CONFIRMATORY_JUNE,9-12 h,elevation_bin,60-90,raw_rms_hz,11,2419.501449881995,32009.092271418387
CONFIRMATORY_JUNE,9-12 h,elevation_bin,60-90,score_orbit_hz,11,186.34452094045443,2387.9663962784703
CONFIRMATORY_JUNE,9-12 h,elevation_bin,60-90,abs_delta_k_orbit_hz_per_s,11,0.877276377624962,77.62638272255703
CONFIRMATORY_JUNE,0-6 h,phase_label,PEAK,raw_rms_hz,37,433.7531490665693,2211.8758452125157
CONFIRMATORY_JUNE,0-6 h,phase_label,PEAK,score_orbit_hz,37,27.97277282852276,143.72710554896238
CONFIRMATORY_JUNE,0-6 h,phase_label,PEAK,abs_delta_k_orbit_hz_per_s,37,0.5755689928608557,2.2376596222246556
CONFIRMATORY_JUNE,0-6 h,phase_label,RISING_25_PERCENT,raw_rms_hz,37,149.56738029606618,621.910600852463
CONFIRMATORY_JUNE,0-6 h,phase_label,RISING_25_PERCENT,score_orbit_hz,37,3.973171180371161,24.719638363438744
CONFIRMATORY_JUNE,0-6 h,phase_label,RISING_25_PERCENT,abs_delta_k_orbit_hz_per_s,37,1.9946720920120964,8.706166980124102
CONFIRMATORY_JUNE,0-6 h,phase_label,SETTING_75_PERCENT,raw_rms_hz,38,125.62354025497993,496.7636842205866
CONFIRMATORY_JUNE,0-6 h,phase_label,SETTING_75_PERCENT,score_orbit_hz,38,4.230037953886555,22.76465843412384
CONFIRMATORY_JUNE,0-6 h,phase_label,SETTING_75_PERCENT,abs_delta_k_orbit_hz_per_s,38,1.8816572997760428,7.745557788503931
CONFIRMATORY_JUNE,12-18 h,phase_label,PEAK,raw_rms_hz,40,2918.8595709477268,8875.253776990037
CONFIRMATORY_JUNE,12-18 h,phase_label,PEAK,score_orbit_hz,40,184.11905889020096,688.3100337259255
CONFIRMATORY_JUNE,12-18 h,phase_label,PEAK,abs_delta_k_orbit_hz_per_s,40,0.9515281032217289,6.821936112499173
CONFIRMATORY_JUNE,12-18 h,phase_label,RISING_25_PERCENT,raw_rms_hz,40,558.8863270336569,1927.5362908372867
CONFIRMATORY_JUNE,12-18 h,phase_label,RISING_25_PERCENT,score_orbit_hz,40,25.114789029679944,95.27452200730765
CONFIRMATORY_JUNE,12-18 h,phase_label,RISING_25_PERCENT,abs_delta_k_orbit_hz_per_s,40,10.255634433286398,28.458437230207483
CONFIRMATORY_JUNE,12-18 h,phase_label,SETTING_75_PERCENT,raw_rms_hz,40,549.4075728943037,2004.3843680026857
CONFIRMATORY_JUNE,12-18 h,phase_label,SETTING_75_PERCENT,score_orbit_hz,40,25.40873043716692,97.61315954766532
CONFIRMATORY_JUNE,12-18 h,phase_label,SETTING_75_PERCENT,abs_delta_k_orbit_hz_per_s,40,10.221375904456455,30.47039237207488
CONFIRMATORY_JUNE,18-24 h,phase_label,PEAK,raw_rms_hz,40,1526.1694428489827,7391.068139798709
CONFIRMATORY_JUNE,18-24 h,phase_label,PEAK,score_orbit_hz,40,47.03914878486128,585.0586941600295
CONFIRMATORY_JUNE,18-24 h,phase_label,PEAK,abs_delta_k_orbit_hz_per_s,40,0.5442141451197676,6.249059840685993
CONFIRMATORY_JUNE,18-24 h,phase_label,RISING_25_PERCENT,raw_rms_hz,40,689.9664546428679,2522.668457878742
CONFIRMATORY_JUNE,18-24 h,phase_label,RISING_25_PERCENT,score_orbit_hz,40,10.971793647151955,78.07388420306718
CONFIRMATORY_JUNE,18-24 h,phase_label,RISING_25_PERCENT,abs_delta_k_orbit_hz_per_s,40,7.540736267416649,27.919588475996473
