experiment_family,orbit_unit_id,A_id,A_name,B_class,B_identity_or_perturbation_definition,segment_or_pass_id,evaluation_time,selected_causal_A_GP_ID,selected_causal_A_GP_EPOCH,selected_causal_A_GP_CREATION_DATE,A_causal_GP_reconstructable,B_reconstructable,randomness_reconstructable,primary_or_sensitivity_role,include_in_R3,exclusion_reason,selection_uses_causal_A_result,selection_rule,A_reconstruction_rule,B_reconstruction_rule,planned_primary_realization_rows,planned_endpoint_rows,planned_diagnostic_rows,planned_sensitivity_rows_available_not_in_core_R3
controlled_altitude_difference_synthetic_B,orbit_unit_6c6f22037e3f5ea4fa507005,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-50km,same_tle_44714_20260310T023440Z:segment:2,2026-03-10T02:37:09.500000Z,315393241,2026-03-09T13:49:15.828096Z,2026-03-09T22:56:35Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_6d02281d2f644a27b485f288,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-10km,same_tle_65409_20260312T054045Z:segment:2,2026-03-12T05:43:14.500000Z,315679331,2026-03-11T20:03:20.806272Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_6d5a196be61a28182f6b34fb,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-100km,same_tle_65409_20260312T054045Z:segment:2,2026-03-12T05:43:14.500000Z,315679331,2026-03-11T20:03:20.806272Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_6df6b15eb0c01fd010678ee8,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-5km,same_tle_65409_20260310T064055Z:segment:3,2026-03-10T06:44:24.500000Z,315434187,2026-03-09T17:55:17.144544Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_6e1f99c1bcc541b2adfa7138,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+10km,same_tle_65686_20260312T152900Z:segment:3,2026-03-12T15:32:29.500000Z,315682814,2026-03-11T21:55:43.056192Z,2026-03-12T07:26:32Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_6e4d5e2959fb3e579de4f810,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+10km,same_tle_65421_20260311T110455Z:segment:3,2026-03-11T11:08:24.500000Z,315556037,2026-03-10T20:34:46.163136Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_6ea7638a0d30e4c3ed873d1b,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+1km,same_tle_65686_20260311T142130Z:segment:3,2026-03-11T14:24:59.500000Z,315558516,2026-03-10T22:25:41.529216Z,2026-03-11T07:06:59Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_6f3262d3b84e804b4f2ef371,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-5km,same_tle_65421_20260312T085635Z:segment:3,2026-03-12T09:00:04.500000Z,315679337,2026-03-11T13:48:47.386944Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_70008be25b86966e9b4c3afc,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+100km,same_tle_44714_20260312T044740Z:segment:3,2026-03-12T04:51:09.500000Z,315665530,2026-03-11T12:49:19.719264Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_71174280d0d928f60ddbd680,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-50km,same_tle_44714_20260311T034020Z:segment:3,2026-03-11T03:43:49.500000Z,315542230,2026-03-10T16:27:18.322272Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_71bd63434566f6ecda92fc95,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+1km,same_tle_65410_20260312T085425Z:segment:3,2026-03-12T08:57:54.500000Z,315679831,2026-03-11T16:54:40.030272Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_73233ea59213bab316c0eb8b,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+5km,same_tle_65409_20260312T054045Z:segment:2,2026-03-12T05:43:14.500000Z,315679331,2026-03-11T20:03:20.806272Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_74d49d5f4743151fe9f9a525,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-20km,same_tle_65410_20260312T085425Z:segment:3,2026-03-12T08:57:54.500000Z,315679831,2026-03-11T16:54:40.030272Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_7549509841383fbe04e6f679,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+1km,same_tle_65410_20260311T110240Z:segment:3,2026-03-11T11:06:09.500000Z,315555532,2026-03-10T17:24:38.025504Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_7586c33a864b05a7f5cc6a01,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-50km,same_tle_65410_20260310T131135Z:segment:2,2026-03-10T13:14:04.500000Z,315434688,2026-03-09T16:20:35.643840Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_75902747bbb153b9dbe65e0e,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+100km,same_tle_65686_20260312T121505Z:segment:2,2026-03-12T12:17:34.500000Z,315682814,2026-03-11T21:55:43.056192Z,2026-03-12T07:26:32Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_7598af76d21770482df3098d,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-10km,same_tle_65409_20260310T064055Z:segment:3,2026-03-10T06:44:24.500000Z,315434187,2026-03-09T17:55:17.144544Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_765d1a487b0d18a38cc25698,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+100km,same_tle_44714_20260311T034020Z:segment:3,2026-03-11T03:43:49.500000Z,315542230,2026-03-10T16:27:18.322272Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_7779864f9a1ecb22ee55d9fc,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-1km,same_tle_44714_20260310T090420Z:segment:3,2026-03-10T09:07:49.500000Z,315443210,2026-03-09T21:39:16.344864Z,2026-03-10T08:26:21Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_7858aa3348ccf371734b1982,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+10km,same_tle_65686_20260311T142130Z:segment:3,2026-03-11T14:24:59.500000Z,315558516,2026-03-10T22:25:41.529216Z,2026-03-11T07:06:59Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_78a988a0749abeb38e8bee5f,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-2km,same_tle_44714_20260310T090420Z:segment:3,2026-03-10T09:07:49.500000Z,315443210,2026-03-09T21:39:16.344864Z,2026-03-10T08:26:21Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_79dc0d943b4bfa9999b5df6d,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-2km,same_tle_65421_20260310T131350Z:segment:2,2026-03-10T13:16:19.500000Z,315434193,2026-03-09T17:56:44.636640Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_79fc674aa26d84230d0ff60a,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-50km,same_tle_65409_20260311T110325Z:segment:3,2026-03-11T11:06:54.500000Z,315556031,2026-03-10T20:33:19.547136Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_7a41e2b448ffe108474da8fe,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+2km,same_tle_44714_20260312T044740Z:segment:3,2026-03-12T04:51:09.500000Z,315665530,2026-03-11T12:49:19.719264Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_7a82d1cf7e0d34c77130d966,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+5km,same_tle_65421_20260310T064225Z:segment:3,2026-03-10T06:45:54.500000Z,315434193,2026-03-09T17:56:44.636640Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_7aed3a2600a13693d5faf597,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-100km,same_tle_65421_20260311T110455Z:segment:3,2026-03-11T11:08:24.500000Z,315556037,2026-03-10T20:34:46.163136Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_7bcc431b8d3436eadd039c39,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-2km,same_tle_65409_20260312T054045Z:segment:2,2026-03-12T05:43:14.500000Z,315679331,2026-03-11T20:03:20.806272Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_7da69478417048031387aa8e,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-20km,same_tle_65409_20260311T110325Z:segment:3,2026-03-11T11:06:54.500000Z,315556031,2026-03-10T20:33:19.547136Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_7fa107f4ff07ae402763820f,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-1km,same_tle_44714_20260310T023440Z:segment:2,2026-03-10T02:37:09.500000Z,315393241,2026-03-09T13:49:15.828096Z,2026-03-09T22:56:35Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_80115f27590ee31635ea53ce,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+50km,same_tle_65421_20260312T085635Z:segment:3,2026-03-12T09:00:04.500000Z,315679337,2026-03-11T13:48:47.386944Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_806857481fdfe55b2d2e4824,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+5km,same_tle_44714_20260310T090420Z:segment:3,2026-03-10T09:07:49.500000Z,315443210,2026-03-09T21:39:16.344864Z,2026-03-10T08:26:21Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_808890f4a5e66eab17336d66,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+100km,same_tle_65410_20260310T131135Z:segment:2,2026-03-10T13:14:04.500000Z,315434688,2026-03-09T16:20:35.643840Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_808f8b07f02f09f6eca72b76,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+2km,same_tle_65686_20260312T152900Z:segment:3,2026-03-12T15:32:29.500000Z,315682814,2026-03-11T21:55:43.056192Z,2026-03-12T07:26:32Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_821dd2b9ed6a8d01abbbd3ca,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+2km,same_tle_65686_20260311T142130Z:segment:3,2026-03-11T14:24:59.500000Z,315558516,2026-03-10T22:25:41.529216Z,2026-03-11T07:06:59Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_83c942a5250c389c10c17c72,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-20km,same_tle_44714_20260310T090420Z:segment:3,2026-03-10T09:07:49.500000Z,315443210,2026-03-09T21:39:16.344864Z,2026-03-10T08:26:21Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_840eb4983df941d1874d4cfd,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+2km,same_tle_65409_20260312T054045Z:segment:2,2026-03-12T05:43:14.500000Z,315679331,2026-03-11T20:03:20.806272Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_84b211efa9cfce0cb6f1e20f,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+1km,same_tle_44714_20260312T044740Z:segment:3,2026-03-12T04:51:09.500000Z,315665530,2026-03-11T12:49:19.719264Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_85cfed6df633cc109b6c674c,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-2km,same_tle_65686_20260311T142130Z:segment:3,2026-03-11T14:24:59.500000Z,315558516,2026-03-10T22:25:41.529216Z,2026-03-11T07:06:59Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_86964b636c76e976216b8c48,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-50km,same_tle_65421_20260310T064225Z:segment:3,2026-03-10T06:45:54.500000Z,315434193,2026-03-09T17:56:44.636640Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_86effb69637119061146dd95,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-20km,same_tle_65686_20260310T131505Z:segment:2,2026-03-10T13:17:34.500000Z,315485957,2026-03-10T00:29:40.547616Z,2026-03-10T09:52:28Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_895df5d59b89e801ac2c3f15,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-50km,same_tle_65421_20260312T085635Z:segment:3,2026-03-12T09:00:04.500000Z,315679337,2026-03-11T13:48:47.386944Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_8982b8445a9f5ecf6ba8a9c0,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+100km,same_tle_65409_20260310T064055Z:segment:3,2026-03-10T06:44:24.500000Z,315434187,2026-03-09T17:55:17.144544Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_8a1eb3284211bd1b73615c0d,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+10km,same_tle_65410_20260311T110240Z:segment:3,2026-03-11T11:06:09.500000Z,315555532,2026-03-10T17:24:38.025504Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_8a69fb7a30165f7278b5fd88,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+0km,same_tle_65410_20260311T110240Z:segment:3,2026-03-11T11:06:09.500000Z,315555532,2026-03-10T17:24:38.025504Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,0,60,120
controlled_altitude_difference_synthetic_B,orbit_unit_8b697258b80dc03f26e54038,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+5km,same_tle_65421_20260311T110455Z:segment:3,2026-03-11T11:08:24.500000Z,315556037,2026-03-10T20:34:46.163136Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_8c8974a75aa9577f605ebb73,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+20km,same_tle_65686_20260312T152900Z:segment:3,2026-03-12T15:32:29.500000Z,315682814,2026-03-11T21:55:43.056192Z,2026-03-12T07:26:32Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_8dbf3910e75b21c9dc0cc825,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+5km,same_tle_65421_20260312T085635Z:segment:3,2026-03-12T09:00:04.500000Z,315679337,2026-03-11T13:48:47.386944Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
